matchNumber,teamNumber,startPosition,autoFuel,autoFuel_timestamps,autoFeed,autoAccuracy,autoClimbLevel,autoClimbPos,crossBumpAuto,crossTrenchAuto,autoOofTime,teleFuel,teleFuel_timestamps,teleFeed,teleAccuracy,crossBumpTele,crossTrenchTele,teleOofTime,attackingTime,defendedTime,scoringLocations,feedingLocations,teleClimb,climbTime,drivetrainSpeed,driverSkill,freeClimbPenalty,matchNotes,contributedPoints
181,604,Left,2,"[2.4, 3.8]",0,98,,,TRUE,TRUE,0,9,"[16.3, 20.3, 20.6, 21.1, 56.3, 62.9, 63.7, 70.5, 103.4]",0,82,FALSE,TRUE,0,19,21,Hub,Trench,None,0,Medium,Excellent,FALSE,Great defense evasion,45
181,441,Right,4,"[1.1, 1.2, 1.4, 4.3]",0,86,,,FALSE,FALSE,0,13,"[12.2, 16.0, 23.1, 33.9, 42.2, 62.5, 65.4, 76.3, 85.2, 98.7, 102.1, 102.6, 115.2]",0,70,FALSE,TRUE,1,8,16,Hub,Trench,Level 2,11,Medium,Good,FALSE,Strong defense,36
181,1678,Left,2,"[3.3, 4.4]",0,86,,,TRUE,FALSE,0,15,"[12.6, 24.3, 30.5, 31.3, 42.1, 57.8, 68.2, 80.4, 83.7, 86.0, 96.8, 110.9, 116.3, 116.5, 118.1]",0,92,TRUE,FALSE,2,10,8,Hub,Mid,Level 3,7,Medium,Excellent,FALSE,Missed a few shots,26
181,33,Right,3,"[1.0, 1.5, 4.1]",0,76,,,FALSE,TRUE,0,10,"[12.0, 37.0, 44.0, 56.6, 68.7, 71.1, 80.7, 90.4, 101.7, 108.4]",0,73,FALSE,FALSE,7,9,22,Hub,Trench,None,0,Medium,Excellent,FALSE,Got defended heavily,31
181,604,Right,6,"[1.9, 3.9, 4.1, 4.2, 4.7, 4.9]",0,100,,,TRUE,FALSE,0,16,"[13.1, 23.9, 24.6, 24.9, 38.1, 39.0, 51.1, 60.5, 67.8, 71.9, 75.3, 79.0, 82.2, 89.0, 98.8, 108.7]",0,91,FALSE,FALSE,10,19,22,Hub,Trench,Level 3,6,Medium,Excellent,FALSE,Missed a few shots,26
182,33,Right,2,"[2.5, 4.7]",0,90,,,FALSE,FALSE,0,18,"[14.3, 18.9, 20.4, 21.2, 21.3, 22.8, 26.9, 49.4, 50.8, 56.7, 58.2, 62.2, 66.1, 77.8, 95.8, 101.4, 102.4, 119.1]",0,77,TRUE,FALSE,7,4,18,Hub,Mid,None,0,Medium,Excellent,FALSE,Slow aim but accurate,49
182,441,Mid,6,"[2.0, 2.7, 3.4, 3.8, 4.0, 4.6]",0,89,,,TRUE,FALSE,0,10,"[38.4, 44.7, 46.9, 61.1, 80.0, 92.5, 100.0, 108.1, 111.9, 114.9]",0,88,TRUE,TRUE,3,15,26,Hub,Trench,Level 2,12,Medium,Good,FALSE,Strong defense,36
182,1678,Right,5,"[3.1, 3.3, 3.8, 4.2, 4.8]",0,87,,,FALSE,FALSE,0,16,"[10.7, 18.0, 21.7, 26.1, 28.3, 39.1, 41.9, 52.4, 55.5, 59.6, 67.9, 77.3, 98.5, 107.5, 110.1, 111.0]",0,77,TRUE,TRUE,5,9,12,Hub,Mid,None,0,Fast,Good,FALSE,Slow aim but accurate,49
182,604,Left,4,"[1.2, 1.4, 1.7, 3.7]",0,88,,,TRUE,FALSE,0,13,"[12.2, 17.4, 26.5, 28.3, 42.0, 45.3, 47.0, 67.3, 76.9, 78.0, 83.7, 95.5, 115.6]",0,88,FALSE,FALSE,7,9,8,Hub,Trench,Level 3,7,Medium,Good,FALSE,Great defense evasion,44
182,441,Mid,2,"[2.7, 3.6]",0,80,,,TRUE,TRUE,0,10,"[20.0, 27.9, 35.9, 38.7, 48.7, 72.3, 73.6, 73.9, 76.2, 77.5]",0,77,FALSE,FALSE,8,19,4,Hub,Mid,None,0,Medium,Good,FALSE,Excellent pathing,28
182,971,Mid,4,"[1.4, 2.4, 2.8, 4.3]",0,100,,,TRUE,TRUE,0,10,"[17.7, 22.0, 27.4, 73.0, 81.6, 92.6, 92.7, 95.2, 115.6, 118.8]",0,93,FALSE,FALSE,2,8,19,Hub,Trench,Level 3,4,Medium,Good,FALSE,Missed a few shots,47
183,254,Mid,4,"[3.2, 3.3, 3.7, 4.5]",0,84,,,TRUE,FALSE,0,15,"[10.7, 11.9, 13.6, 31.4, 36.7, 49.7, 53.7, 66.7, 75.4, 79.0, 88.9, 90.0, 98.6, 105.9, 110.2]",0,72,FALSE,TRUE,3,10,19,Hub,Trench,Level 2,8,Medium,Excellent,FALSE,Great shooting,31
183,1678,Left,4,"[1.0, 2.8, 3.7, 4.3]",0,99,,,FALSE,FALSE,0,13,"[10.7, 14.4, 54.3, 74.0, 79.8, 80.7, 81.3, 90.6, 102.2, 109.8, 110.6, 113.7, 118.1]",0,84,TRUE,TRUE,1,17,3,Hub,Trench,Level 2,6,Medium,Excellent,FALSE,Got defended heavily,37
183,1678,Right,2,"[1.6, 4.2]",0,97,,,TRUE,TRUE,0,9,"[11.3, 13.0, 26.8, 47.0, 50.1, 75.9, 86.1, 92.7, 112.5]",0,85,TRUE,TRUE,5,16,20,Hub,Mid,Level 3,6,Fast,Excellent,FALSE,Fast climb,42
183,1323,Mid,6,"[1.2, 1.2, 1.7, 2.6, 4.5, 4.6]",0,81,,,FALSE,FALSE,0,11,"[12.1, 12.5, 18.6, 32.0, 41.1, 56.3, 57.9, 66.2, 69.1, 109.0, 118.1]",0,80,TRUE,FALSE,10,11,28,Hub,Mid,Level 2,10,Medium,Good,FALSE,Fast climb,50
183,971,Mid,6,"[2.4, 2.5, 2.8, 3.3, 3.5, 3.6]",0,100,,,FALSE,FALSE,0,14,"[23.1, 24.0, 26.4, 27.5, 40.3, 49.4, 68.8, 72.5, 81.2, 87.3, 100.5, 109.3, 109.8, 111.4]",0,78,TRUE,TRUE,7,12,2,Hub,Mid,Level 2,6,Fast,Excellent,FALSE,Excellent pathing,40
183,971,Right,5,"[2.0, 2.5, 4.2, 4.3, 4.7]",0,76,,,FALSE,TRUE,0,8,"[15.6, 40.5, 61.6, 76.1, 78.0, 87.5, 101.3, 108.8]",0,91,TRUE,FALSE,2,6,9,Hub,Trench,Level 3,10,Medium,Excellent,FALSE,Great defense evasion,40
184,1114,Mid,2,"[2.0, 3.3]",0,96,,,FALSE,TRUE,0,18,"[15.5, 20.5, 21.5, 32.8, 34.4, 42.8, 46.8, 54.5, 64.8, 74.0, 86.2, 87.2, 99.8, 106.1, 110.8, 113.6, 115.3, 119.9]",0,83,FALSE,TRUE,6,2,1,Hub,Trench,None,0,Fast,Excellent,FALSE,Strong defense,36
184,2056,Left,4,"[1.6, 1.8, 3.6, 4.0]",0,87,,,TRUE,FALSE,0,15,"[10.6, 16.9, 36.9, 40.0, 51.1, 52.6, 56.4, 56.5, 63.4, 79.4, 91.8, 101.1, 110.9, 110.9, 111.7]",0,82,TRUE,TRUE,0,19,7,Hub,Mid,None,0,Medium,Good,FALSE,Missed a few shots,28
184,33,Mid,4,"[1.1, 2.5, 2.8, 4.4]",0,82,,,TRUE,TRUE,0,14,"[14.2, 17.3, 22.1, 35.2, 40.2, 45.0, 57.1, 61.4, 69.0, 91.0, 92.7, 92.8, 97.0, 114.3]",0,81,TRUE,FALSE,8,2,28,Hub,Mid,None,0,Fast,Good,FALSE,Fast climb,44
184,33,Left,5,"[1.2, 1.4, 2.0, 2.3, 3.8]",0,96,,,TRUE,TRUE,0,10,"[11.6, 29.9, 36.7, 51.7, 77.4, 99.3, 103.9, 113.9, 115.2, 117.5]",0,74,FALSE,FALSE,6,4,20,Hub,Mid,None,0,Medium,Good,FALSE,Strong defense,47
184,604,Right,3,"[1.4, 3.2, 4.9]",0,84,,,TRUE,TRUE,0,17,"[23.6, 36.9, 40.9, 43.8, 48.4, 56.1, 57.5, 58.1, 62.5, 76.9, 78.0, 78.7, 91.3, 102.8, 106.2, 114.5, 116.6]",0,72,FALSE,FALSE,7,1,18,Hub,Trench,Level 2,9,Medium,Excellent,FALSE,Excellent pathing,37
184,4414,Mid,2,"[2.3, 3.1]",0,100,,,FALSE,FALSE,0,15,"[13.8, 18.4, 22.4, 31.7, 33.0, 38.1, 44.9, 57.9, 59.7, 61.7, 66.5, 85.2, 108.8, 112.5, 117.7]",0,78,TRUE,TRUE,8,19,13,Hub,Mid,Level 2,6,Fast,Good,FALSE,Slow aim but accurate,46
185,1690,Right,3,"[1.7, 4.2, 4.4]",0,81,,,FALSE,TRUE,0,13,"[10.9, 26.5, 27.5, 42.8, 50.5, 51.7, 53.3, 61.2, 62.3, 80.7, 86.8, 93.5, 101.2]",0,70,TRUE,FALSE,0,4,0,Hub,Mid,Level 3,11,Medium,Excellent,FALSE,Fast climb,44
185,2056,Mid,6,"[1.2, 1.8, 2.9, 2.9, 3.8, 4.1]",0,90,,,FALSE,FALSE,0,16,"[14.3, 15.6, 17.2, 36.4, 39.8, 60.2, 62.7, 68.8, 78.6, 83.4, 84.7, 86.2, 102.3, 111.3, 114.2, 118.0]",0,75,TRUE,FALSE,3,3,21,Hub,Mid,None,0,Medium,Excellent,FALSE,Got defended heavily,32
185,1619,Left,6,"[2.2, 2.7, 2.9, 2.9, 2.9, 3.3]",0,83,,,TRUE,TRUE,0,12,"[25.1, 32.0, 45.7, 46.8, 50.0, 50.7, 52.1, 52.5, 74.9, 82.5, 92.4, 110.3]",0,85,TRUE,TRUE,10,1,19,Hub,Trench,Level 3,7,Fast,Excellent,FALSE,Got defended heavily,39
185,148,Mid,6,"[1.4, 1.9, 2.0, 2.4, 2.5, 3.8]",0,75,,,TRUE,FALSE,0,16,"[23.1, 31.0, 34.2, 38.8, 48.9, 50.6, 53.9, 60.0, 70.8, 73.9, 85.8, 90.2, 97.1, 98.1, 100.0, 117.5]",0,78,TRUE,FALSE,8,17,9,Hub,Mid,Level 3,4,Medium,Good,FALSE,Strong defense,49
185,254,Right,2,"[2.5, 2.7]",0,84,,,TRUE,TRUE,0,13,"[15.5, 23.0, 35.7, 45.4, 56.2, 69.5, 76.2, 79.9, 82.6, 83.4, 95.6, 109.6, 115.8]",0,93,TRUE,TRUE,3,6,16,Hub,Trench,Level 2,4,Medium,Excellent,FALSE,Missed a few shots,41
185,1323,Mid,3,"[2.5, 3.8, 4.1]",0,90,,,TRUE,TRUE,0,17,"[15.7, 21.1, 22.0, 24.6, 24.7, 29.3, 43.2, 55.5, 56.7, 60.2, 62.4, 68.3, 68.3, 70.8, 74.9, 79.1, 116.0]",0,88,TRUE,TRUE,5,10,13,Hub,Trench,Level 2,4,Medium,Good,FALSE,Great shooting,27
186,148,Right,6,"[1.6, 2.4, 2.7, 3.3, 4.0, 4.4]",0,85,,,FALSE,FALSE,0,8,"[33.1, 57.8, 62.3, 84.8, 97.8, 99.2, 115.0, 118.2]",0,89,TRUE,TRUE,6,6,11,Hub,Mid,Level 3,7,Fast,Excellent,FALSE,Very consistent,35
186,971,Left,3,"[2.7, 4.6, 4.8]",0,90,,,FALSE,FALSE,0,10,"[25.1, 41.8, 56.2, 78.0, 80.7, 81.5, 82.4, 99.2, 109.5, 114.7]",0,76,TRUE,FALSE,0,12,17,Hub,Mid,Level 3,11,Fast,Good,FALSE,Great defense evasion,27
186,148,Mid,4,"[2.9, 3.6, 3.9, 4.9]",0,100,,,FALSE,TRUE,0,11,"[26.9, 28.5, 37.2, 56.9, 57.1, 78.1, 80.4, 82.1, 103.1, 107.2, 116.3]",0,82,FALSE,TRUE,6,17,17,Hub,Mid,None,0,Fast,Good,FALSE,Strong defense,33
186,254,Left,2,"[3.2, 4.2]",0,89,,,TRUE,TRUE,0,10,"[41.7, 43.2, 45.8, 46.2, 52.5, 55.4, 83.7, 96.9, 113.1, 119.4]",0,80,FALSE,FALSE,7,14,18,Hub,Trench,Level 2,10,Fast,Excellent,FALSE,Excellent pathing,44
186,1323,Left,5,"[1.9, 2.0, 3.7, 3.8, 4.8]",0,89,,,FALSE,FALSE,0,9,"[53.5, 66.2, 68.9, 69.2, 76.3, 80.8, 82.9, 91.2, 110.1]",0,85,TRUE,FALSE,3,10,19,Hub,Mid,None,0,Fast,Good,FALSE,Slow aim but accurate,27
186,1323,Mid,3,"[2.3, 3.0, 4.5]",0,90,,,FALSE,FALSE,0,10,"[24.4, 25.8, 30.5, 33.7, 45.5, 56.5, 90.0, 97.2, 112.5, 115.1]",0,74,TRUE,TRUE,6,7,23,Hub,Mid,Level 2,7,Medium,Excellent,FALSE,Very consistent,36
187,1323,Left,5,"[1.8, 2.0, 2.3, 3.4, 4.3]",0,99,,,FALSE,FALSE,0,10,"[17.4, 47.2, 60.2, 69.2, 69.2, 74.3, 75.0, 101.2, 111.2, 119.9]",0,75,TRUE,FALSE,10,17,8,Hub,Mid,None,0,Fast,Good,FALSE,Great defense evasion,46
187,441,Left,2,"[3.3, 4.5]",0,90,,,TRUE,FALSE,0,8,"[16.9, 26.6, 28.8, 81.0, 89.8, 100.8, 106.4, 114.9]",0,86,TRUE,TRUE,5,13,25,Hub,Mid,Level 3,10,Medium,Excellent,FALSE,Got defended heavily,27
187,1690,Left,5,"[2.2, 3.3, 3.7, 4.7, 4.8]",0,94,,,TRUE,FALSE,0,12,"[13.3, 21.5, 28.3, 36.5, 63.7, 75.4, 98.9, 105.6, 106.5, 116.5, 116.7, 119.9]",0,76,FALSE,TRUE,8,13,30,Hub,Mid,Level 2,7,Fast,Good,FALSE,Slow aim but accurate,49
187,1114,Mid,2,"[3.6, 3.6]",0,85,,,TRUE,TRUE,0,11,"[16.5, 38.0, 46.1, 58.1, 64.9, 67.0, 75.4, 104.3, 111.1, 111.8, 113.9]",0,73,FALSE,TRUE,5,11,25,Hub,Trench,Level 2,9,Fast,Excellent,FALSE,Great shooting,34
187,1114,Right,5,"[1.1, 3.0, 3.0, 3.4, 3.6]",0,95,,,TRUE,TRUE,0,10,"[13.3, 28.9, 41.2, 49.5, 57.5, 70.6, 80.0, 95.1, 105.3, 109.4]",0,74,FALSE,TRUE,2,8,15,Hub,Mid,None,0,Fast,Good,FALSE,Fast climb,31
187,118,Right,4,"[2.4, 4.2, 4.4, 4.8]",0,87,,,TRUE,TRUE,0,14,"[10.7, 17.7, 26.2, 28.1, 45.9, 46.0, 52.4, 56.4, 60.4, 73.8, 86.8, 93.5, 97.7, 100.3]",0,84,TRUE,TRUE,6,6,22,Hub,Mid,Level 3,12,Fast,Good,FALSE,Missed a few shots,30
188,1114,Left,5,"[1.3, 2.7, 2.9, 3.5, 4.8]",0,97,,,TRUE,FALSE,0,14,"[28.0, 28.8, 31.8, 44.5, 52.7, 69.6, 81.2, 89.5, 89.7, 92.2, 97.8, 100.0, 100.6, 106.6]",0,86,FALSE,FALSE,6,20,21,Hub,Mid,None,0,Medium,Good,FALSE,Missed a few shots,31
188,4414,Right,4,"[1.6, 1.8, 3.3, 4.9]",0,91,,,FALSE,TRUE,0,15,"[16.4, 17.6, 21.8, 21.9, 26.0, 40.4, 53.6, 56.4, 57.0, 63.5, 64.8, 75.1, 77.3, 94.3, 113.7]",0,89,TRUE,TRUE,4,4,26,Hub,Mid,None,0,Medium,Good,FALSE,Missed a few shots,49
188,148,Right,3,"[3.8, 4.0, 4.4]",0,78,,,FALSE,FALSE,0,13,"[10.4, 11.3, 13.0, 13.6, 22.4, 30.2, 63.7, 73.9, 74.4, 87.5, 99.6, 118.2, 118.8]",0,75,FALSE,FALSE,9,15,4,Hub,Mid,Level 3,12,Medium,Excellent,FALSE,Missed a few shots,41
188,2056,Left,5,"[1.3, 2.1, 4.0, 4.5, 4.5]",0,78,,,TRUE,TRUE,0,16,"[10.3, 13.3, 13.7, 15.6, 18.3, 38.7, 48.5, 61.3, 67.2, 68.2, 70.2, 73.0, 76.0, 78.4, 102.3, 111.8]",0,87,FALSE,FALSE,8,12,19,Hub,Mid,None,0,Medium,Good,FALSE,Slow aim but accurate,50
188,4414,Mid,5,"[1.3, 1.9, 3.2, 3.8, 4.9]",0,95,,,FALSE,FALSE,0,13,"[23.3, 30.9, 34.2, 37.4, 39.1, 56.6, 63.5, 69.0, 77.0, 78.6, 80.3, 84.6, 97.4]",0,94,TRUE,FALSE,10,2,25,Hub,Trench,Level 2,4,Fast,Good,FALSE,Missed a few shots,25
188,33,Left,2,"[1.1, 2.3]",0,78,,,FALSE,FALSE,0,14,"[27.8, 29.2, 31.5, 33.3, 37.6, 42.2, 59.0, 88.5, 91.3, 100.6, 105.0, 109.6, 113.6, 115.9]",0,78,FALSE,FALSE,6,3,24,Hub,Mid,Level 3,10,Fast,Excellent,FALSE,Great shooting,25
189,2056,Mid,6,"[1.6, 1.7, 1.9, 1.9, 3.7, 4.7]",0,98,,,TRUE,FALSE,0,10,"[13.0, 13.2, 27.2, 44.2, 47.2, 52.0, 55.5, 96.7, 105.1, 118.1]",0,87,FALSE,TRUE,0,17,16,Hub,Trench,Level 2,10,Medium,Good,FALSE,Strong defense,32
189,1114,Right,3,"[1.2, 1.7, 3.4]",0,98,,,FALSE,TRUE,0,13,"[11.5, 18.4, 22.6, 48.5, 51.1, 63.5, 67.0, 73.0, 78.3, 82.2, 100.5, 104.8, 119.7]",0,93,TRUE,FALSE,5,15,9,Hub,Mid,Level 3,12,Medium,Good,FALSE,Great defense evasion,36
189,2056,Left,4,"[2.5, 2.6, 3.6, 4.4]",0,99,,,TRUE,FALSE,0,13,"[12.2, 13.3, 15.0, 15.8, 41.4, 49.9, 51.7, 75.7, 82.4, 87.7, 104.4, 111.7, 117.3]",0,85,FALSE,FALSE,9,1,15,Hub,Trench,Level 2,9,Fast,Excellent,FALSE,Great defense evasion,31
189,604,Mid,2,"[4.6, 4.9]",0,78,,,FALSE,FALSE,0,8,"[10.2, 25.8, 32.4, 43.6, 58.7, 74.1, 74.9, 114.2]",0,74,TRUE,TRUE,7,12,19,Hub,Mid,None,0,Fast,Excellent,FALSE,Great shooting,44
189,1323,Mid,6,"[1.1, 2.0, 2.2, 2.7, 4.7, 4.9]",0,76,,,TRUE,FALSE,0,15,"[18.6, 21.0, 26.7, 36.4, 44.5, 53.7, 54.7, 69.4, 81.4, 97.4, 101.2, 104.7, 105.6, 108.3, 119.7]",0,93,FALSE,TRUE,0,5,9,Hub,Trench,Level 2,11,Medium,Good,FALSE,Very consistent,41
189,33,Mid,6,"[1.5, 1.6, 2.4, 2.5, 3.1, 3.3]",0,94,,,FALSE,TRUE,0,9,"[36.9, 39.9, 45.1, 47.8, 49.9, 57.1, 66.5, 66.8, 94.2]",0,83,FALSE,FALSE,0,15,24,Hub,Mid,Level 3,12,Medium,Excellent,FALSE,Smooth cycles,28
190,1678,Mid,6,"[1.3, 1.5, 2.2, 2.9, 3.5, 4.6]",0,92,,,FALSE,FALSE,0,13,"[10.2, 10.8, 19.4, 19.7, 25.1, 30.9, 40.2, 40.3, 53.1, 60.8, 70.7, 99.4, 111.4]",0,76,TRUE,TRUE,6,5,10,Hub,Mid,Level 3,9,Fast,Excellent,FALSE,Great defense evasion,39
190,1114,Mid,6,"[1.9, 1.9, 2.5, 2.9, 4.1, 4.9]",0,85,,,TRUE,FALSE,0,9,"[23.3, 27.8, 32.1, 59.5, 95.8, 101.3, 102.1, 109.8, 114.6]",0,91,FALSE,TRUE,10,18,0,Hub,Trench,Level 2,12,Medium,Excellent,FALSE,Smooth cycles,45
190,1690,Right,4,"[2.7, 2.8, 3.2, 4.1]",0,88,,,TRUE,FALSE,0,17,"[11.0, 11.3, 14.8, 17.0, 17.2, 24.2, 32.2, 48.8, 53.0, 62.6, 71.0, 72.5, 84.7, 92.8, 100.4, 114.3, 117.3]",0,75,TRUE,TRUE,0,2,0,Hub,Mid,Level 3,11,Medium,Good,FALSE,Slow aim but accurate,40
190,2056,Mid,5,"[1.3, 1.8, 2.0, 3.5, 3.5]",0,93,,,TRUE,FALSE,0,14,"[14.2, 26.1, 33.0, 48.7, 49.9, 60.0, 65.6, 71.4, 78.3, 94.7, 94.7, 96.7, 101.8, 109.3]",0,94,TRUE,TRUE,6,16,11,Hub,Trench,Level 3,11,Fast,Excellent,FALSE,Great shooting,35
190,1619,Mid,6,"[2.6, 2.8, 3.1, 3.4, 4.8, 4.9]",0,93,,,TRUE,TRUE,0,17,"[27.3, 30.9, 34.5, 35.2, 40.4, 49.6, 72.2, 73.4, 77.4, 77.4, 90.3, 92.3, 100.8, 103.9, 111.1, 114.3, 118.6]",0,76,FALSE,TRUE,7,4,16,Hub,Mid,Level 2,7,Fast,Good,FALSE,Strong defense,37
190,2056,Right,6,"[1.3, 1.4, 3.1, 3.8, 4.8, 5.0]",0,83,,,TRUE,FALSE,0,14,"[14.8, 16.4, 24.4, 37.3, 48.9, 51.4, 64.2, 70.9, 79.9, 85.7, 88.3, 96.0, 106.6, 114.4]",0,91,TRUE,TRUE,0,12,17,Hub,Trench,Level 3,11,Medium,Good,FALSE,Very consistent,44
191,1690,Right,2,"[1.1, 2.7]",0,98,,,TRUE,FALSE,0,16,"[26.1, 27.1, 28.8, 33.4, 38.2, 43.2, 58.2, 71.6, 80.3, 81.5, 82.9, 97.6, 99.2, 106.1, 112.9, 114.3]",0,91,TRUE,TRUE,4,19,22,Hub,Mid,Level 2,6,Fast,Good,FALSE,Very consistent,36
191,254,Left,2,"[3.4, 3.9]",0,77,,,FALSE,FALSE,0,10,"[17.2, 25.4, 34.4, 39.5, 60.4, 67.2, 87.6, 101.3, 105.1, 112.1]",0,79,TRUE,FALSE,6,15,4,Hub,Trench,None,0,Fast,Good,FALSE,Slow aim but accurate,36
191,1678,Left,6,"[1.5, 1.8, 2.9, 3.1, 3.9, 4.8]",0,97,,,TRUE,TRUE,0,17,"[12.4, 16.0, 21.7, 29.8, 38.5, 47.4, 56.5, 57.1, 59.7, 76.3, 80.1, 91.3, 102.9, 110.1, 112.2, 112.5, 116.0]",0,77,FALSE,TRUE,10,9,29,Hub,Trench,Level 2,11,Medium,Good,FALSE,Got defended heavily,40
191,971,Right,6,"[1.2, 1.4, 1.9, 2.5, 3.2, 3.3]",0,96,,,FALSE,FALSE,0,14,"[14.1, 25.4, 26.1, 58.6, 60.6, 62.2, 62.2, 67.9, 82.5, 88.5, 97.9, 103.6, 104.7, 106.6]",0,86,FALSE,FALSE,7,16,21,Hub,Mid,Level 2,10,Fast,Good,FALSE,Strong defense,27
191,1678,Left,5,"[2.4, 2.9, 3.2, 4.0, 4.4]",0,94,,,FALSE,FALSE,0,18,"[19.2, 42.5, 43.7, 46.1, 47.0, 48.0, 49.7, 51.6, 55.8, 59.8, 67.9, 78.0, 93.2, 100.1, 102.1, 109.6, 115.0, 117.4]",0,84,TRUE,FALSE,0,10,10,Hub,Mid,Level 3,6,Fast,Excellent,FALSE,Strong defense,36
191,2056,Mid,2,"[3.6, 4.5]",0,94,,,TRUE,FALSE,0,17,"[23.6, 29.3, 34.5, 49.4, 54.6, 58.5, 69.6, 77.7, 81.7, 84.1, 88.3, 92.3, 99.5, 101.4, 105.6, 111.4, 112.5]",0,87,TRUE,FALSE,5,0,11,Hub,Mid,Level 3,8,Fast,Good,FALSE,Great shooting,37
192,148,Left,5,"[1.6, 2.5, 4.0, 4.7, 4.8]",0,88,,,TRUE,FALSE,0,18,"[16.3, 16.9, 19.3, 28.0, 28.1, 31.6, 32.0, 44.5, 47.0, 53.8, 58.6, 69.9, 71.5, 73.5, 93.0, 107.4, 113.9, 114.8]",0,93,TRUE,FALSE,10,13,17,Hub,Mid,Level 3,7,Fast,Good,FALSE,Missed a few shots,47
192,1323,Left,6,"[1.1, 2.5, 3.2, 3.5, 3.7, 4.2]",0,76,,,TRUE,FALSE,0,9,"[17.5, 31.1, 43.2, 51.0, 61.9, 95.6, 96.6, 104.7, 109.2]",0,72,TRUE,TRUE,5,0,29,Hub,Mid,Level 3,4,Medium,Excellent,FALSE,Got defended heavily,48
192,33,Right,5,"[3.3, 4.5, 4.7, 4.8, 4.8]",0,76,,,TRUE,FALSE,0,17,"[17.6, 17.6, 25.5, 35.5, 37.2, 39.7, 43.5, 54.6, 61.6, 68.6, 70.4, 73.5, 78.4, 94.0, 97.1, 101.4, 108.6]",0,86,TRUE,TRUE,2,4,6,Hub,Mid,Level 2,8,Fast,Good,FALSE,Smooth cycles,39
192,971,Mid,5,"[1.8, 2.5, 2.5, 2.8, 3.4]",0,96,,,TRUE,TRUE,0,13,"[22.4, 28.5, 34.5, 36.8, 37.8, 59.7, 61.0, 66.8, 75.3, 78.1, 104.3, 112.1, 117.4]",0,91,TRUE,TRUE,9,13,13,Hub,Mid,Level 2,8,Fast,Excellent,FALSE,Missed a few shots,49
192,441,Mid,4,"[3.5, 4.0, 4.2, 4.4]",0,80,,,TRUE,TRUE,0,9,"[28.6, 34.2, 34.6, 58.3, 60.0, 84.9, 87.4, 115.7, 118.6]",0,75,TRUE,FALSE,10,3,18,Hub,Trench,None,0,Medium,Good,FALSE,Smooth cycles,37
192,33,Right,5,"[3.5, 3.9, 4.2, 4.4, 4.8]",0,88,,,TRUE,TRUE,0,12,"[15.5, 31.4, 31.7, 43.1, 56.0, 68.6, 83.0, 84.3, 86.8, 96.5, 111.4, 112.6]",0,72,TRUE,TRUE,6,15,26,Hub,Trench,None,0,Fast,Excellent,FALSE,Great defense evasion,28
193,3476,Right,6,"[1.4, 3.3, 3.9, 4.1, 4.4, 4.7]",0,76,,,TRUE,TRUE,0,10,"[16.6, 40.1, 44.3, 63.8, 67.5, 75.7, 78.5, 81.8, 93.8, 115.9]",0,77,FALSE,FALSE,1,18,24,Hub,Mid,Level 3,12,Medium,Good,FALSE,Great shooting,50
193,1114,Left,2,"[2.2, 2.9]",0,99,,,TRUE,FALSE,0,18,"[11.3, 14.3, 16.5, 32.4, 37.3, 39.1, 59.5, 67.1, 68.3, 70.4, 71.3, 75.0, 76.5, 78.7, 82.7, 88.8, 96.0, 105.5]",0,91,FALSE,FALSE,10,18,24,Hub,Mid,Level 3,7,Fast,Good,FALSE,Excellent pathing,41
193,118,Right,3,"[1.3, 3.1, 3.7]",0,86,,,FALSE,TRUE,0,13,"[13.4, 37.4, 40.5, 61.7, 74.3, 74.6, 78.3, 85.8, 89.7, 100.5, 102.0, 108.9, 117.4]",0,86,FALSE,FALSE,8,18,19,Hub,Mid,Level 3,10,Fast,Good,FALSE,Smooth cycles,40
193,4414,Left,3,"[1.6, 2.2, 2.9]",0,79,,,FALSE,TRUE,0,12,"[26.9, 33.1, 36.3, 37.8, 40.7, 49.5, 72.2, 79.9, 90.5, 93.2, 93.7, 99.3]",0,77,FALSE,TRUE,6,15,16,Hub,Mid,Level 3,12,Fast,Good,FALSE,Excellent pathing,32
193,33,Left,2,"[2.2, 3.4]",0,77,,,FALSE,TRUE,0,18,"[19.2, 35.0, 45.8, 45.8, 54.6, 59.9, 71.9, 73.0, 73.7, 73.8, 74.4, 75.0, 85.8, 94.9, 95.2, 105.9, 110.2, 116.3]",0,95,TRUE,FALSE,2,14,15,Hub,Trench,Level 3,9,Medium,Excellent,FALSE,Missed a few shots,30
193,148,Left,3,"[1.1, 3.0, 3.3]",0,87,,,TRUE,FALSE,0,12,"[19.0, 23.0, 39.5, 51.6, 56.3, 56.3, 80.5, 82.6, 89.1, 101.0, 108.5, 115.2]",0,81,FALSE,TRUE,1,6,2,Hub,Mid,Level 3,12,Medium,Good,FALSE,Great defense evasion,45
194,971,Left,4,"[1.2, 3.4, 3.5, 4.1]",0,92,,,FALSE,TRUE,0,13,"[16.4, 26.2, 42.0, 44.2, 57.0, 67.2, 71.9, 79.1, 80.5, 81.5, 95.5, 97.4, 112.3]",0,85,FALSE,FALSE,10,14,20,Hub,Mid,Level 2,6,Medium,Excellent,FALSE,Great defense evasion,46
